emp_no,first_name,last_name,title,to_date,from_date
454994,Mohan,Picht,Senior Engineer,9999-01-01,2000-02-24
455284,Luisa,Baig,Engineer,9999-01-01,1996-07-12
454825,Kamakshi,Schusler,Engineer,9999-01-01,1995-05-25
454825,Kamakshi,Schusler,Senior Engineer,9999-01-01,2001-05-24
455175,Soenke,Zaumen,Senior Staff,9999-01-01,1998-02-21
455175,Soenke,Zaumen,Staff,9999-01-01,1992-02-22
455284,Luisa,Baig,Senior Engineer,9999-01-01,2002-07-12
455726,Qiwen,Kriebel,Senior Staff,9999-01-01,1992-12-12
455726,Qiwen,Kriebel,Staff,9999-01-01,1987-12-13
455914,Peer,Angelopoulos,Engineer,9999-01-01,1989-07-23
455814,Giao,DuCasse,Engineer,9999-01-01,1991-07-19
455814,Giao,DuCasse,Senior Engineer,9999-01-01,1999-07-19
455914,Peer,Angelopoulos,Senior Engineer,9999-01-01,1996-07-23
456767,Tetsurou,Schreiter,Senior Staff,9999-01-01,1994-07-17
456767,Tetsurou,Schreiter,Staff,9999-01-01,1987-07-17
457070,Gay,Plavsic,Senior Staff,9999-01-01,1994-08-06
456982,Shounak,Dratva,Engineer,9999-01-01,1989-01-05
456982,Shounak,Dratva,Senior Engineer,9999-01-01,1997-01-05
457070,Gay,Plavsic,Staff,9999-01-01,1987-08-06
457305,Sorina,Lakshmanan,Staff,9999-01-01,1994-09-03
457146,Jinpo,Heyers,Staff,9999-01-01,1999-01-07
457337,Xumin,Beidas,Technique Leader,9999-01-01,1995-04-27
457411,Xudong,Peck,Senior Engineer,9999-01-01,1988-04-18
457489,Berna,Ranst,Engineer,9999-01-01,1985-05-14
457611,Indrajit,Krogh,Engineer,9999-01-01,1998-09-18
457489,Berna,Ranst,Senior Engineer,9999-01-01,1992-05-14
457776,Florian,Siepmann,Engineer,9999-01-01,1987-12-21
457813,Foong,Gargeya,Engineer,9999-01-01,1992-01-24
457813,Foong,Gargeya,Senior Engineer,9999-01-01,2000-01-24
457832,Jackson,Zielinski,Senior Engineer,9999-01-01,1997-09-12
457938,Arch,Picco,Senior Staff,9999-01-01,2000-06-07
457938,Arch,Picco,Staff,9999-01-01,1993-06-07
457776,Florian,Siepmann,Senior Engineer,9999-01-01,1996-12-20
458111,Florian,Tramer,Engineer,9999-01-01,1999-11-07
458726,Shahaf,Kitai,Senior Staff,9999-01-01,1991-12-26
458134,Thanasis,Standera,Senior Staff,9999-01-01,1992-03-20
458134,Thanasis,Standera,Staff,9999-01-01,1985-03-20
458191,George,Atchley,Staff,9999-01-01,1997-07-02
458383,Mabhin,Foote,Engineer,9999-01-01,1999-04-23
458790,Ramya,Azadmanesh,Engineer,9999-01-01,1988-11-19
458790,Ramya,Azadmanesh,Senior Engineer,9999-01-01,1994-11-19
458726,Shahaf,Kitai,Staff,9999-01-01,1986-12-26
459429,Mohit,Verhaegen,Senior Staff,9999-01-01,1999-05-28
459172,Val,Rissanen,Assistant Engineer,9999-01-01,1993-11-20
459172,Val,Rissanen,Engineer,9999-01-01,1999-11-20
459356,Pramod,Wendorf,Engineer,9999-01-01,1998-12-25
459429,Mohit,Verhaegen,Staff,9999-01-01,1992-05-27
460691,Munehiko,Gihr,Senior Staff,9999-01-01,1989-12-06
459685,Hirochika,Goldhammer,Engineer,9999-01-01,1998-03-12
460131,Adly,Hambrick,Staff,9999-01-01,1997-07-25
460707,Yoshinari,Lanteri,Engineer,9999-01-01,1996-12-25
460707,Yoshinari,Lanteri,Senior Engineer,9999-01-01,2001-12-25
461270,Mrinalini,Mawatari,Staff,9999-01-01,1996-01-03
460920,Remzi,Mitzlaff,Senior Staff,9999-01-01,1986-04-06
461120,Shietung,Gelosh,Engineer,9999-01-01,1996-03-26
461120,Shietung,Gelosh,Senior Engineer,9999-01-01,2001-03-26
461801,Sumali,Cooman,Senior Staff,9999-01-01,2000-02-16
461801,Sumali,Cooman,Staff,9999-01-01,1992-02-16
463099,Jinxi,Schmiedel,Senior Staff,9999-01-01,1996-09-20
462493,Paloma,Gerlach,Engineer,9999-01-01,1988-07-26
462493,Paloma,Gerlach,Senior Engineer,9999-01-01,1994-07-26
462795,Somnath,Cummings,Senior Staff,9999-01-01,2002-07-10
462795,Somnath,Cummings,Staff,9999-01-01,1994-07-10
463023,Itzchak,Penn,Staff,9999-01-01,1999-01-21
463099,Jinxi,Schmiedel,Staff,9999-01-01,1990-09-21
463495,Alenka,Barriga,Senior Staff,9999-01-01,1993-05-06
463212,Ramya,Rossi,Senior Engineer,9999-01-01,1987-03-02
463472,Jaber,Sethi,Technique Leader,9999-01-01,1995-06-06
463495,Alenka,Barriga,Staff,9999-01-01,1988-05-06
464284,Huiqun,Henders,Senior Staff,9999-01-01,1993-05-19
464303,Abdelghani,Nyrup,Senior Staff,9999-01-01,1994-08-02
464303,Abdelghani,Nyrup,Staff,9999-01-01,1986-08-02
465501,Mrinalini,Gire,Senior Staff,9999-01-01,2000-11-09
465062,Stafford,Gist,Engineer,9999-01-01,1988-05-07
465062,Stafford,Gist,Senior Engineer,9999-01-01,1995-05-08
465076,Tokuyasu,Ghelli,Engineer,9999-01-01,1985-05-05
465076,Tokuyasu,Ghelli,Senior Engineer,9999-01-01,1993-05-05
465085,Vidar,Gunderson,Senior Staff,9999-01-01,1996-03-18
465409,Shahid,Varman,Senior Staff,9999-01-01,1993-08-27
465409,Shahid,Varman,Staff,9999-01-01,1985-08-27
465501,Mrinalini,Gire,Staff,9999-01-01,1992-11-09
466064,Temple,Danlos,Senior Staff,9999-01-01,1994-06-13
465711,Lakshmi,Frijda,Engineer,9999-01-01,1990-04-21
465711,Lakshmi,Frijda,Senior Engineer,9999-01-01,1995-04-21
465853,Kwan,Kampfer,Staff,9999-01-01,1998-10-16
465874,Herb,Picht,Assistant Engineer,9999-01-01,1985-05-31
465874,Herb,Picht,Engineer,9999-01-01,1994-05-31
466367,Hiroyasu,Strandh,Senior Staff,9999-01-01,1997-06-05
466367,Hiroyasu,Strandh,Staff,9999-01-01,1989-06-05
466603,Yechezkel,Nourani,Senior Staff,9999-01-01,1996-07-31
466509,Bezalel,Verhoeff,Engineer,9999-01-01,1988-03-22
466509,Bezalel,Verhoeff,Senior Engineer,9999-01-01,1993-03-22
466603,Yechezkel,Nourani,Staff,9999-01-01,1991-08-01
467269,Nahum,Lambe,Technique Leader,9999-01-01,1989-08-31
466745,Boalin,Birsak,Senior Staff,9999-01-01,2000-10-15
466745,Boalin,Birsak,Staff,9999-01-01,1995-10-16
467176,Przemyslawa,Borovoy,Senior Staff,9999-01-01,1998-06-18
467176,Przemyslawa,Borovoy,Staff,9999-01-01,1993-06-18
467392,Mariusz,Rikino,Engineer,9999-01-01,1995-04-13
467392,Mariusz,Rikino,Senior Engineer,9999-01-01,2001-04-12
467441,Margareta,Bondorf,Engineer,9999-01-01,1988-11-07
467591,Kiyotoshi,Hennebert,Staff,9999-01-01,1997-09-21
467441,Margareta,Bondorf,Senior Engineer,9999-01-01,1994-11-07
468360,Huei,Saoudi,Technique Leader,9999-01-01,1994-08-10
467886,Sivanarayana,Chandrasekhar,Senior Staff,9999-01-01,1996-01-24
467918,Tsuneo,Skrikant,Staff,9999-01-01,1997-10-21
468417,Kamakshi,Huhdanpaa,Engineer,9999-01-01,1993-08-26
468417,Kamakshi,Huhdanpaa,Senior Engineer,9999-01-01,2001-08-26
468659,Ranga,Lemarechal,Engineer,9999-01-01,1989-11-05
468659,Ranga,Lemarechal,Senior Engineer,9999-01-01,1997-11-05
468773,Baziley,Brookner,Engineer,9999-01-01,1993-09-22
468773,Baziley,Brookner,Senior Engineer,9999-01-01,1999-09-22
469253,Baruch,Basawa,Engineer,9999-01-01,1993-09-17
469104,Nadjib,Comellas,Engineer,9999-01-01,1996-04-18
469104,Nadjib,Comellas,Senior Engineer,9999-01-01,2002-04-18
469253,Baruch,Basawa,Senior Engineer,9999-01-01,2001-09-17
469269,Weiyi,Codenie,Engineer,9999-01-01,1989-05-27
469269,Weiyi,Codenie,Senior Engineer,9999-01-01,1996-05-27
469366,Aiman,Wilfing,Engineer,9999-01-01,1990-12-30
469366,Aiman,Wilfing,Senior Engineer,9999-01-01,1999-12-30
469527,Halsur,Ibel,Staff,9999-01-01,1998-03-05
469399,Hongzhu,Ruemmler,Engineer,9999-01-01,1999-02-14
469529,Neven,Rikino,Engineer,9999-01-01,1988-10-21
469529,Neven,Rikino,Senior Engineer,9999-01-01,1993-10-21
469867,Hein,Jonsson,Senior Staff,9999-01-01,1990-02-12
469735,Arif,Stranks,Senior Engineer,9999-01-01,1992-11-16
469867,Hein,Jonsson,Staff,9999-01-01,1985-02-12
471532,Feiyu,Decleir,Technique Leader,9999-01-01,1998-09-13
470456,Reuven,Oehlmann,Senior Staff,9999-01-01,1994-03-29
470456,Reuven,Oehlmann,Staff,9999-01-01,1986-03-29
470472,Zhiguo,Staudhammer,Engineer,9999-01-01,1985-12-03
470472,Zhiguo,Staudhammer,Senior Engineer,9999-01-01,1991-12-03
471397,Nigel,Zirintsis,Engineer,9999-01-01,1999-01-03
471552,Basem,Lortz,Staff,9999-01-01,1997-10-25
471911,Arun,Zaccaria,Assistant Engineer,9999-01-01,1990-05-31
471911,Arun,Zaccaria,Engineer,9999-01-01,1998-05-31
472052,Godehard,Chinal,Assistant Engineer,9999-01-01,1995-12-09
471939,Kazuhiko,Marshall,Staff,9999-01-01,1999-11-16
472238,Jungsoon,Gubsky,Senior Engineer,9999-01-01,1990-10-09
472143,Yahiko,Sommen,Senior Staff,9999-01-01,1996-08-14
472950,Weidon,Fordan,Senior Engineer,9999-01-01,1986-03-27
472790,Zhenbing,Ibel,Senior Engineer,9999-01-01,1985-10-29
473268,Hugo,Sgarro,Senior Staff,9999-01-01,1992-04-24
473299,Khaled,Penn,Senior Staff,9999-01-01,1999-05-20
473490,Pantung,Reeker,Senior Staff,9999-01-01,1998-05-11
473490,Pantung,Reeker,Staff,9999-01-01,1992-05-11
473299,Khaled,Penn,Staff,9999-01-01,1992-05-19
474763,Mayuko,Clouatre,Engineer,9999-01-01,1997-09-04
473940,Avishai,Majewski,Engineer,9999-01-01,1998-01-10
474331,Sugwoo,Eugenio,Senior Staff,9999-01-01,1991-10-06
474796,Zongyan,Shackel,Technique Leader,9999-01-01,1986-11-09
475938,Shigeaki,Lanteri,Engineer,9999-01-01,1989-02-17
475087,Genevieve,Snedden,Senior Engineer,9999-01-01,1988-10-21
475258,Fumiyo,Feinberg,Senior Staff,9999-01-01,1995-11-22
475258,Fumiyo,Feinberg,Staff,9999-01-01,1987-11-22
475538,Christophe,Leaver,Staff,9999-01-01,1998-10-31
475938,Shigeaki,Lanteri,Senior Engineer,9999-01-01,1996-02-18
476055,Girolamo,Schlumberger,Senior Staff,9999-01-01,1998-03-07
475965,Rimon,Pietracaprina,Engineer,9999-01-01,1985-07-10
476055,Girolamo,Schlumberger,Staff,9999-01-01,1993-03-07
475965,Rimon,Pietracaprina,Senior Engineer,9999-01-01,1990-07-10
477969,Bluma,Mundy,Engineer,9999-01-01,1991-10-18
476122,Khun,Spieker,Engineer,9999-01-01,1995-05-07
476327,Reinhold,Binkley,Engineer,9999-01-01,1995-05-29
476327,Reinhold,Binkley,Senior Engineer,9999-01-01,2000-05-28
476361,Doohun,Preusig,Technique Leader,9999-01-01,1985-04-13
477350,Terresa,Vigier,Staff,9999-01-01,1998-07-08
477578,Marit,Paludetto,Engineer,9999-01-01,1990-09-30
477578,Marit,Paludetto,Senior Engineer,9999-01-01,1998-09-30
478007,Fumino,Narahara,Engineer,9999-01-01,1991-09-21
478007,Fumino,Narahara,Senior Engineer,9999-01-01,2000-09-20
477969,Bluma,Mundy,Senior Engineer,9999-01-01,2000-10-17
478170,Doowon,Schoegge,Assistant Engineer,9999-01-01,1994-05-29
478170,Doowon,Schoegge,Engineer,9999-01-01,2001-05-29
478218,Djenana,Erol,Engineer,9999-01-01,1999-01-31
478858,Hidekazu,Perna,Staff,9999-01-01,1999-11-08
478439,Yuichiro,Bale,Technique Leader,9999-01-01,1997-11-04
478768,Arun,Katzenelson,Engineer,9999-01-01,1991-10-28
479024,Ewing,Kalorkoti,Engineer,9999-01-01,1996-12-21
478768,Arun,Katzenelson,Senior Engineer,9999-01-01,1997-10-27
478799,Shaw,Borovoy,Senior Staff,9999-01-01,1991-05-11
478833,Pradeep,Valiente,Engineer,9999-01-01,1992-09-19
478833,Pradeep,Valiente,Senior Engineer,9999-01-01,1998-09-19
479601,Kayoko,Bahi,Staff,9999-01-01,1997-02-19
479407,Randi,Tomescu,Assistant Engineer,9999-01-01,1986-11-25
479407,Randi,Tomescu,Engineer,9999-01-01,1993-11-25
479407,Randi,Tomescu,Senior Engineer,9999-01-01,2000-11-25
480035,Sukumar,Georg,Senior Staff,9999-01-01,1998-03-27
479695,Masamitsu,Murrill,Senior Staff,9999-01-01,2002-06-27
479695,Masamitsu,Murrill,Staff,9999-01-01,1996-06-27
480066,Suebskul,Menhardt,Engineer,9999-01-01,1994-07-26
480066,Suebskul,Menhardt,Senior Engineer,9999-01-01,1999-07-26
480035,Sukumar,Georg,Staff,9999-01-01,1990-03-27
480178,Uinam,Rahier,Senior Staff,9999-01-01,1996-02-10
480178,Uinam,Rahier,Staff,9999-01-01,1991-02-10
480268,Gaurav,Cheshire,Technique Leader,9999-01-01,1989-03-30
481213,Shigehiro,Haldar,Senior Staff,9999-01-01,1999-12-14
480407,Deniz,Bennis,Engineer,9999-01-01,1989-06-24
480407,Deniz,Bennis,Senior Engineer,9999-01-01,1996-06-24
481050,Weiru,Burnard,Senior Staff,9999-01-01,1999-10-15
481050,Weiru,Burnard,Staff,9999-01-01,1990-10-15
481213,Shigehiro,Haldar,Staff,9999-01-01,1991-12-14
481764,Teiji,Marrakchi,Senior Engineer,9999-01-01,1986-08-26
481397,Luisa,Chelton,Assistant Engineer,9999-01-01,1998-08-13
481790,Haldun,Erie,Senior Engineer,9999-01-01,1996-09-12
482335,Kwangyoen,Peck,Engineer,9999-01-01,1994-01-16
482354,Jayson,Zockler,Staff,9999-01-01,1999-11-06
482885,Shaunak,Brizzi,Assistant Engineer,9999-01-01,1988-09-02
482755,Jouni,Conia,Senior Staff,9999-01-01,1999-10-31
482755,Jouni,Conia,Staff,9999-01-01,1994-10-31
482905,Aral,Hebden,Senior Staff,9999-01-01,1991-09-10
482944,Duke,Journel,Senior Staff,9999-01-01,1997-10-25
482944,Duke,Journel,Staff,9999-01-01,1991-10-26
482885,Shaunak,Brizzi,Engineer,9999-01-01,1994-09-02
482885,Shaunak,Brizzi,Senior Engineer,9999-01-01,2000-09-01
483978,Dung,Tanemo,Senior Staff,9999-01-01,1995-01-28
483401,Rosita,Pokrovskii,Senior Staff,9999-01-01,1996-08-03
483675,Hausi,Kamber,Engineer,9999-01-01,1988-02-16
483675,Hausi,Kamber,Senior Engineer,9999-01-01,1993-02-15
483825,Marek,Mitchem,Senior Engineer,9999-01-01,1992-11-20
483838,Sham,Kavanagh,Assistant Engineer,9999-01-01,1997-12-18
483978,Dung,Tanemo,Staff,9999-01-01,1990-01-28
484126,Manton,Lueh,Senior Staff,9999-01-01,1989-04-07
484142,Perry,Cooman,Senior Staff,9999-01-01,1993-04-22
484498,Herbert,Hammerschmidt,Engineer,9999-01-01,1996-08-22
484142,Perry,Cooman,Staff,9999-01-01,1987-04-23
484498,Herbert,Hammerschmidt,Senior Engineer,9999-01-01,2001-08-22
485253,Gladys,Parhami,Senior Staff,9999-01-01,1996-07-20
484756,Phule,Ruemmler,Engineer,9999-01-01,1990-08-09
484756,Phule,Ruemmler,Senior Engineer,9999-01-01,1996-08-08
485489,Keiichiro,Armand,Assistant Engineer,9999-01-01,1986-12-14
485489,Keiichiro,Armand,Engineer,9999-01-01,1991-12-14
485489,Keiichiro,Armand,Senior Engineer,9999-01-01,1996-12-13
486918,Yagil,Remmers,Senior Staff,9999-01-01,1994-11-01
485577,Rafael,Menhoudj,Senior Engineer,9999-01-01,1997-04-27
485579,Munehiro,Iwayama,Engineer,9999-01-01,1986-12-16
485579,Munehiro,Iwayama,Senior Engineer,9999-01-01,1992-12-15
485799,Yoshimitsu,Litvinov,Senior Staff,9999-01-01,1997-11-22
485817,Mahmut,Bolotov,Engineer,9999-01-01,1995-01-10
486068,Yefim,Bernardeschi,Senior Staff,9999-01-01,2001-06-26
486068,Yefim,Bernardeschi,Staff,9999-01-01,1996-06-26
486808,Geoffrey,Siochi,Senior Engineer,9999-01-01,1998-12-27
486956,Matt,Ruemmler,Engineer,9999-01-01,1993-10-14
486958,Tonny,Kropf,Engineer,9999-01-01,1986-07-30
486958,Tonny,Kropf,Senior Engineer,9999-01-01,1992-07-29
487008,Zhigen,Raney,Senior Staff,9999-01-01,1993-05-26
487505,Uno,Jayawardene,Senior Staff,9999-01-01,1993-11-01
487505,Uno,Jayawardene,Staff,9999-01-01,1987-11-02
488095,Francoise,Hegner,Senior Staff,9999-01-01,1997-12-23
487988,Ekawit,Schaft,Senior Staff,9999-01-01,1999-05-20
487988,Ekawit,Schaft,Staff,9999-01-01,1990-05-20
488142,Denis,Narlikar,Senior Staff,9999-01-01,1997-06-30
488142,Denis,Narlikar,Staff,9999-01-01,1991-07-01
488540,Breannda,Maquelin,Senior Staff,9999-01-01,1996-04-12
488482,Kensyu,Tsunoo,Engineer,9999-01-01,1999-12-05
488619,Georgy,Bennis,Engineer,9999-01-01,1998-04-11
489755,Matk,Chorvat,Senior Staff,9999-01-01,2000-12-29
488693,Jiong,Zultner,Senior Engineer,9999-01-01,1993-03-10
488707,Mihalis,Remmers,Senior Staff,9999-01-01,1996-02-29
488707,Mihalis,Remmers,Staff,9999-01-01,1990-03-01
488752,Nimmagadda,Baja,Senior Staff,9999-01-01,2002-02-09
488752,Nimmagadda,Baja,Staff,9999-01-01,1994-02-09
488788,Wuxu,Garigliano,Senior Staff,9999-01-01,1997-09-21
488788,Wuxu,Garigliano,Staff,9999-01-01,1990-09-21
488984,Kendra,Junet,Senior Staff,9999-01-01,1993-02-28
488984,Kendra,Junet,Staff,9999-01-01,1986-02-28
489928,Satoru,Janetzko,Assistant Engineer,9999-01-01,1997-07-26
489755,Matk,Chorvat,Staff,9999-01-01,1994-12-30
489756,Kersti,Miculan,Senior Staff,9999-01-01,1999-06-10
489756,Kersti,Miculan,Staff,9999-01-01,1992-06-09
490551,Lalit,Lindqvist,Engineer,9999-01-01,1998-11-07
490557,Luise,Vigier,Engineer,9999-01-01,1994-07-01
490557,Luise,Vigier,Senior Engineer,9999-01-01,2001-07-01
490568,Zita,Reistad,Senior Engineer,9999-01-01,1998-07-23
491079,Kwangsub,Keirsey,Senior Engineer,9999-01-01,1992-02-04
490720,Younwoo,Samarati,Senior Engineer,9999-01-01,1996-08-19
491478,Gill,Varman,Senior Staff,9999-01-01,1996-06-18
491162,Panayotis,Hempstead,Senior Engineer,9999-01-01,1994-08-29
491478,Gill,Varman,Staff,9999-01-01,1988-06-18
491596,Charmane,Pargas,Engineer,9999-01-01,1988-07-29
491596,Charmane,Pargas,Senior Engineer,9999-01-01,1993-07-29
491632,Gadiel,Perly,Senior Staff,9999-01-01,1994-10-20
491632,Gadiel,Perly,Staff,9999-01-01,1986-10-20
492000,Valeska,Cools,Senior Staff,9999-01-01,1999-12-16
492000,Valeska,Cools,Staff,9999-01-01,1993-12-16
492052,Udo,Ratnakar,Staff,9999-01-01,1999-11-30
492217,Heekeun,Verhaegen,Senior Engineer,9999-01-01,1991-09-28
492677,Goetz,McAffer,Engineer,9999-01-01,1988-02-05
492639,Sanjoy,Porenta,Engineer,9999-01-01,1997-07-10
492677,Goetz,McAffer,Senior Engineer,9999-01-01,1994-02-04
493096,Sachem,Msuda,Engineer,9999-01-01,1995-04-07
493031,Hironoby,Jakobus,Senior Staff,9999-01-01,1996-07-29
493031,Hironoby,Jakobus,Staff,9999-01-01,1991-07-30
493048,Muzhong,Berztiss,Senior Staff,9999-01-01,2001-01-22
493048,Muzhong,Berztiss,Staff,9999-01-01,1995-01-23
493744,Leni,Kropatsch,Senior Engineer,9999-01-01,1997-07-17
494019,Morrie,Iisaku,Senior Staff,9999-01-01,1999-05-06
494019,Morrie,Iisaku,Staff,9999-01-01,1991-05-06
496100,Pranjal,Reinhard,Staff,9999-01-01,1995-05-08
494088,Phule,Dahlbom,Engineer,9999-01-01,1989-02-06
494088,Phule,Dahlbom,Senior Engineer,9999-01-01,1997-02-06
494493,Masasuke,Koprowski,Staff,9999-01-01,1996-11-20
494995,Yongmao,Pouyioutas,Senior Staff,9999-01-01,1996-08-24
494995,Yongmao,Pouyioutas,Staff,9999-01-01,1989-08-24
496970,Giordano,Maquelin,Senior Engineer,9999-01-01,1999-12-31
496978,Danco,Debuse,Senior Staff,9999-01-01,1998-09-10
496978,Danco,Debuse,Staff,9999-01-01,1993-09-10
497007,Oldrich,Adachi,Engineer,9999-01-01,1997-04-03
497007,Oldrich,Adachi,Senior Engineer,9999-01-01,2002-04-03
497340,Fayez,Keohane,Senior Staff,9999-01-01,1990-09-19
497174,Sanjiv,Bressoud,Engineer,9999-01-01,1993-04-27
497174,Sanjiv,Bressoud,Senior Engineer,9999-01-01,1998-04-27
497391,Paris,Lieblein,Engineer,9999-01-01,1999-05-19
497835,Shuho,Laurillard,Technique Leader,9999-01-01,1999-10-06
498185,Caolyn,Marciano,Senior Engineer,9999-01-01,1999-06-06
498337,Naraig,Docker,Staff,9999-01-01,1997-05-17
498456,Geraldo,Gerteisen,Senior Staff,9999-01-01,1993-06-04
498456,Geraldo,Gerteisen,Staff,9999-01-01,1987-06-05
498635,Florian,Pezzoli,Senior Staff,9999-01-01,1997-07-22
498635,Florian,Pezzoli,Staff,9999-01-01,1988-07-22
498838,Sanjay,Ciolek,Senior Staff,9999-01-01,1998-12-13
498838,Sanjay,Ciolek,Staff,9999-01-01,1989-12-13
498845,Arumugam,Pelc,Senior Engineer,9999-01-01,1999-11-13
498955,Nechama,Kandlur,Engineer,9999-01-01,1995-01-16
498955,Nechama,Kandlur,Senior Engineer,9999-01-01,2002-01-16
499260,Danae,Honglei,Engineer,9999-01-01,1998-09-14
499194,Padma,Delgrange,Senior Staff,9999-01-01,1998-01-02
499495,Baoqiu,Kakkar,Engineer,9999-01-01,1999-08-30
